year,name,value,lastValue
2016.12,BEFORE HE CHEATS - Carrie Underwood,64,64
2016.12,DEMONS - Imagine Dragons,61,61
2016.12,YOU AND ME - Lifehouse,59,59
2016.12,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2017.01,RADIOACTIVE - Imagine Dragons,86,86
2017.01,SAIL - AWOLNATION,76,76
2017.01,I'M YOURS - Jason Mraz,75,75
2017.01,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2017.01,COUNTING STARS - OneRepublic,66,66
2017.01,ROLLING IN THE DEEP - Adele,64,64
2017.01,BEFORE HE CHEATS - Carrie Underwood,64,64
2017.01,DEMONS - Imagine Dragons,61,61
2017.01,YOU AND ME - Lifehouse,59,59
2017.01,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2017.02,RADIOACTIVE - Imagine Dragons,86,86
2017.02,SAIL - AWOLNATION,76,76
2017.02,I'M YOURS - Jason Mraz,75,75
2017.02,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2017.02,COUNTING STARS - OneRepublic,66,66
2017.02,ROLLING IN THE DEEP - Adele,64,64
2017.02,BEFORE HE CHEATS - Carrie Underwood,64,64
2017.02,DEMONS - Imagine Dragons,61,61
2017.02,YOU AND ME - Lifehouse,59,59
2017.02,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2017.03,RADIOACTIVE - Imagine Dragons,86,86
2017.03,SAIL - AWOLNATION,76,76
2017.03,I'M YOURS - Jason Mraz,75,75
2017.03,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2017.03,COUNTING STARS - OneRepublic,66,66
2017.03,ROLLING IN THE DEEP - Adele,64,64
2017.03,BEFORE HE CHEATS - Carrie Underwood,64,64
2017.03,DEMONS - Imagine Dragons,61,61
2017.03,YOU AND ME - Lifehouse,59,59
2017.03,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2017.04,RADIOACTIVE - Imagine Dragons,86,86
2017.04,SAIL - AWOLNATION,76,76
2017.04,I'M YOURS - Jason Mraz,75,75
2017.04,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2017.04,COUNTING STARS - OneRepublic,66,66
2017.04,ROLLING IN THE DEEP - Adele,64,64
2017.04,BEFORE HE CHEATS - Carrie Underwood,64,64
2017.04,DEMONS - Imagine Dragons,61,61
2017.04,YOU AND ME - Lifehouse,59,59
2017.04,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2017.05,RADIOACTIVE - Imagine Dragons,86,86
2017.05,SAIL - AWOLNATION,76,76
2017.05,I'M YOURS - Jason Mraz,75,75
2017.05,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2017.05,COUNTING STARS - OneRepublic,66,66
2017.05,ROLLING IN THE DEEP - Adele,64,64
2017.05,BEFORE HE CHEATS - Carrie Underwood,64,64
2017.05,DEMONS - Imagine Dragons,61,61
2017.05,YOU AND ME - Lifehouse,59,59
2017.05,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2017.06,RADIOACTIVE - Imagine Dragons,86,86
2017.06,SAIL - AWOLNATION,76,76
2017.06,I'M YOURS - Jason Mraz,75,75
2017.06,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2017.06,COUNTING STARS - OneRepublic,66,66
2017.06,ROLLING IN THE DEEP - Adele,64,64
2017.06,BEFORE HE CHEATS - Carrie Underwood,64,64
2017.06,DEMONS - Imagine Dragons,61,61
2017.06,YOU AND ME - Lifehouse,59,59
2017.06,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2017.07,RADIOACTIVE - Imagine Dragons,86,86
2017.07,SAIL - AWOLNATION,76,76
2017.07,I'M YOURS - Jason Mraz,75,75
2017.07,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2017.07,COUNTING STARS - OneRepublic,66,66
2017.07,ROLLING IN THE DEEP - Adele,64,64
2017.07,BEFORE HE CHEATS - Carrie Underwood,64,64
2017.07,DEMONS - Imagine Dragons,61,61
2017.07,YOU AND ME - Lifehouse,59,59
2017.07,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2017.08,RADIOACTIVE - Imagine Dragons,86,86
2017.08,SAIL - AWOLNATION,76,76
2017.08,I'M YOURS - Jason Mraz,75,75
2017.08,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2017.08,COUNTING STARS - OneRepublic,66,66
2017.08,ROLLING IN THE DEEP - Adele,64,64
2017.08,BEFORE HE CHEATS - Carrie Underwood,64,64
2017.08,DEMONS - Imagine Dragons,61,61
2017.08,YOU AND ME - Lifehouse,59,59
2017.08,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2017.09,RADIOACTIVE - Imagine Dragons,86,86
2017.09,SAIL - AWOLNATION,76,76
2017.09,I'M YOURS - Jason Mraz,75,75
2017.09,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2017.09,COUNTING STARS - OneRepublic,66,66
2017.09,ROLLING IN THE DEEP - Adele,64,64
2017.09,BEFORE HE CHEATS - Carrie Underwood,64,64
2017.09,DEMONS - Imagine Dragons,61,61
2017.09,YOU AND ME - Lifehouse,59,59
2017.09,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2017.1,RADIOACTIVE - Imagine Dragons,86,86
2017.1,SAIL - AWOLNATION,76,76
2017.1,I'M YOURS - Jason Mraz,75,75
2017.1,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2017.1,COUNTING STARS - OneRepublic,66,66
2017.1,ROLLING IN THE DEEP - Adele,64,64
2017.1,BEFORE HE CHEATS - Carrie Underwood,64,64
2017.1,DEMONS - Imagine Dragons,61,61
2017.1,YOU AND ME - Lifehouse,59,59
2017.1,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2017.11,RADIOACTIVE - Imagine Dragons,86,86
2017.11,SAIL - AWOLNATION,76,76
2017.11,I'M YOURS - Jason Mraz,75,75
2017.11,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2017.11,COUNTING STARS - OneRepublic,66,66
2017.11,ROLLING IN THE DEEP - Adele,64,64
2017.11,BEFORE HE CHEATS - Carrie Underwood,64,64
2017.11,DEMONS - Imagine Dragons,61,61
2017.11,YOU AND ME - Lifehouse,59,59
2017.11,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2017.12,RADIOACTIVE - Imagine Dragons,86,86
2017.12,SAIL - AWOLNATION,76,76
2017.12,I'M YOURS - Jason Mraz,75,75
2017.12,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2017.12,COUNTING STARS - OneRepublic,66,66
2017.12,ROLLING IN THE DEEP - Adele,64,64
2017.12,BEFORE HE CHEATS - Carrie Underwood,64,64
2017.12,DEMONS - Imagine Dragons,61,61
2017.12,YOU AND ME - Lifehouse,59,59
2017.12,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2018.01,RADIOACTIVE - Imagine Dragons,86,86
2018.01,SAIL - AWOLNATION,76,76
2018.01,I'M YOURS - Jason Mraz,75,75
2018.01,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2018.01,COUNTING STARS - OneRepublic,66,66
2018.01,ROLLING IN THE DEEP - Adele,64,64
2018.01,BEFORE HE CHEATS - Carrie Underwood,64,64
2018.01,DEMONS - Imagine Dragons,61,61
2018.01,YOU AND ME - Lifehouse,59,59
2018.01,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2018.02,RADIOACTIVE - Imagine Dragons,86,86
2018.02,SAIL - AWOLNATION,76,76
2018.02,I'M YOURS - Jason Mraz,75,75
2018.02,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2018.02,COUNTING STARS - OneRepublic,66,66
2018.02,ROLLING IN THE DEEP - Adele,64,64
2018.02,BEFORE HE CHEATS - Carrie Underwood,64,64
2018.02,DEMONS - Imagine Dragons,61,61
2018.02,YOU AND ME - Lifehouse,59,59
2018.02,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2018.03,RADIOACTIVE - Imagine Dragons,86,86
2018.03,SAIL - AWOLNATION,76,76
2018.03,I'M YOURS - Jason Mraz,75,75
2018.03,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2018.03,COUNTING STARS - OneRepublic,66,66
2018.03,ROLLING IN THE DEEP - Adele,64,64
2018.03,BEFORE HE CHEATS - Carrie Underwood,64,64
2018.03,DEMONS - Imagine Dragons,61,61
2018.03,YOU AND ME - Lifehouse,59,59
2018.03,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2018.04,RADIOACTIVE - Imagine Dragons,86,86
2018.04,SAIL - AWOLNATION,76,76
2018.04,I'M YOURS - Jason Mraz,75,75
2018.04,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2018.04,COUNTING STARS - OneRepublic,66,66
2018.04,ROLLING IN THE DEEP - Adele,64,64
2018.04,BEFORE HE CHEATS - Carrie Underwood,64,64
2018.04,DEMONS - Imagine Dragons,61,61
2018.04,YOU AND ME - Lifehouse,59,59
2018.04,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2018.05,RADIOACTIVE - Imagine Dragons,86,86
2018.05,SAIL - AWOLNATION,76,76
2018.05,I'M YOURS - Jason Mraz,75,75
2018.05,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2018.05,COUNTING STARS - OneRepublic,66,66
2018.05,ROLLING IN THE DEEP - Adele,64,64
2018.05,BEFORE HE CHEATS - Carrie Underwood,64,64
2018.05,DEMONS - Imagine Dragons,61,61
2018.05,YOU AND ME - Lifehouse,59,59
2018.05,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2018.06,RADIOACTIVE - Imagine Dragons,86,86
2018.06,SAIL - AWOLNATION,76,76
2018.06,I'M YOURS - Jason Mraz,75,75
2018.06,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2018.06,COUNTING STARS - OneRepublic,66,66
2018.06,ROLLING IN THE DEEP - Adele,64,64
2018.06,BEFORE HE CHEATS - Carrie Underwood,64,64
2018.06,DEMONS - Imagine Dragons,61,61
2018.06,YOU AND ME - Lifehouse,59,59
2018.06,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2018.07,RADIOACTIVE - Imagine Dragons,86,86
2018.07,SAIL - AWOLNATION,76,76
2018.07,I'M YOURS - Jason Mraz,75,75
2018.07,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2018.07,COUNTING STARS - OneRepublic,66,66
2018.07,ROLLING IN THE DEEP - Adele,64,64
2018.07,BEFORE HE CHEATS - Carrie Underwood,64,64
2018.07,DEMONS - Imagine Dragons,61,61
2018.07,YOU AND ME - Lifehouse,59,59
2018.07,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2018.08,RADIOACTIVE - Imagine Dragons,86,86
2018.08,SAIL - AWOLNATION,76,76
2018.08,I'M YOURS - Jason Mraz,75,75
2018.08,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2018.08,COUNTING STARS - OneRepublic,66,66
2018.08,ROLLING IN THE DEEP - Adele,64,64
2018.08,BEFORE HE CHEATS - Carrie Underwood,64,64
2018.08,DEMONS - Imagine Dragons,61,61
2018.08,YOU AND ME - Lifehouse,59,59
2018.08,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2018.09,RADIOACTIVE - Imagine Dragons,86,86
2018.09,SAIL - AWOLNATION,76,76
2018.09,I'M YOURS - Jason Mraz,75,75
2018.09,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2018.09,COUNTING STARS - OneRepublic,66,66
2018.09,ROLLING IN THE DEEP - Adele,64,64
2018.09,BEFORE HE CHEATS - Carrie Underwood,64,64
2018.09,DEMONS - Imagine Dragons,61,61
2018.09,YOU AND ME - Lifehouse,59,59
2018.09,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2018.1,RADIOACTIVE - Imagine Dragons,86,86
2018.1,SAIL - AWOLNATION,76,76
2018.1,I'M YOURS - Jason Mraz,75,75
2018.1,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2018.1,COUNTING STARS - OneRepublic,66,66
2018.1,ROLLING IN THE DEEP - Adele,64,64
2018.1,BEFORE HE CHEATS - Carrie Underwood,64,64
2018.1,DEMONS - Imagine Dragons,61,61
2018.1,YOU AND ME - Lifehouse,59,59
2018.1,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2018.11,RADIOACTIVE - Imagine Dragons,86,86
2018.11,SAIL - AWOLNATION,76,76
2018.11,I'M YOURS - Jason Mraz,75,75
2018.11,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2018.11,COUNTING STARS - OneRepublic,66,66
2018.11,ROLLING IN THE DEEP - Adele,64,64
2018.11,BEFORE HE CHEATS - Carrie Underwood,64,64
2018.11,DEMONS - Imagine Dragons,61,61
2018.11,YOU AND ME - Lifehouse,59,59
2018.11,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2018.12,RADIOACTIVE - Imagine Dragons,86,86
2018.12,SAIL - AWOLNATION,76,76
2018.12,I'M YOURS - Jason Mraz,75,75
2018.12,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2018.12,COUNTING STARS - OneRepublic,66,66
2018.12,ROLLING IN THE DEEP - Adele,64,64
2018.12,BEFORE HE CHEATS - Carrie Underwood,64,64
2018.12,DEMONS - Imagine Dragons,61,61
2018.12,YOU AND ME - Lifehouse,59,59
2018.12,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2019.01,RADIOACTIVE - Imagine Dragons,86,86
2019.01,SAIL - AWOLNATION,76,76
2019.01,I'M YOURS - Jason Mraz,75,75
2019.01,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2019.01,COUNTING STARS - OneRepublic,66,66
2019.01,ROLLING IN THE DEEP - Adele,64,64
2019.01,BEFORE HE CHEATS - Carrie Underwood,64,64
2019.01,DEMONS - Imagine Dragons,61,61
2019.01,YOU AND ME - Lifehouse,59,59
2019.01,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2019.02,RADIOACTIVE - Imagine Dragons,86,86
2019.02,SAIL - AWOLNATION,76,76
2019.02,I'M YOURS - Jason Mraz,75,75
2019.02,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2019.02,COUNTING STARS - OneRepublic,66,66
2019.02,ROLLING IN THE DEEP - Adele,64,64
2019.02,BEFORE HE CHEATS - Carrie Underwood,64,64
2019.02,DEMONS - Imagine Dragons,61,61
2019.02,YOU AND ME - Lifehouse,59,59
2019.02,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2019.03,RADIOACTIVE - Imagine Dragons,86,86
2019.03,SAIL - AWOLNATION,76,76
2019.03,I'M YOURS - Jason Mraz,75,75
2019.03,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2019.03,COUNTING STARS - OneRepublic,66,66
2019.03,ROLLING IN THE DEEP - Adele,64,64
2019.03,BEFORE HE CHEATS - Carrie Underwood,64,64
2019.03,DEMONS - Imagine Dragons,61,61
2019.03,YOU AND ME - Lifehouse,59,59
2019.03,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2019.04,RADIOACTIVE - Imagine Dragons,86,86
2019.04,SAIL - AWOLNATION,76,76
2019.04,I'M YOURS - Jason Mraz,75,75
2019.04,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2019.04,COUNTING STARS - OneRepublic,66,66
2019.04,ROLLING IN THE DEEP - Adele,64,64
2019.04,BEFORE HE CHEATS - Carrie Underwood,64,64
2019.04,DEMONS - Imagine Dragons,61,61
2019.04,YOU AND ME - Lifehouse,59,59
2019.04,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2019.05,RADIOACTIVE - Imagine Dragons,86,86
2019.05,SAIL - AWOLNATION,76,76
2019.05,I'M YOURS - Jason Mraz,75,75
2019.05,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2019.05,COUNTING STARS - OneRepublic,66,66
2019.05,ROLLING IN THE DEEP - Adele,64,64
2019.05,BEFORE HE CHEATS - Carrie Underwood,64,64
2019.05,DEMONS - Imagine Dragons,61,61
2019.05,YOU AND ME - Lifehouse,59,59
2019.05,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2019.06,RADIOACTIVE - Imagine Dragons,86,86
2019.06,SAIL - AWOLNATION,76,76
2019.06,I'M YOURS - Jason Mraz,75,75
2019.06,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2019.06,COUNTING STARS - OneRepublic,66,66
2019.06,ROLLING IN THE DEEP - Adele,64,64
2019.06,BEFORE HE CHEATS - Carrie Underwood,64,64
2019.06,DEMONS - Imagine Dragons,61,61
2019.06,YOU AND ME - Lifehouse,59,59
2019.06,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2019.07,RADIOACTIVE - Imagine Dragons,86,86
2019.07,SAIL - AWOLNATION,76,76
2019.07,I'M YOURS - Jason Mraz,75,75
2019.07,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2019.07,COUNTING STARS - OneRepublic,66,66
2019.07,ROLLING IN THE DEEP - Adele,64,64
2019.07,BEFORE HE CHEATS - Carrie Underwood,64,64
2019.07,DEMONS - Imagine Dragons,61,61
2019.07,YOU AND ME - Lifehouse,59,59
2019.07,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2019.08,RADIOACTIVE - Imagine Dragons,86,86
2019.08,SAIL - AWOLNATION,76,76
2019.08,I'M YOURS - Jason Mraz,75,75
2019.08,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2019.08,COUNTING STARS - OneRepublic,66,66
2019.08,ROLLING IN THE DEEP - Adele,64,64
2019.08,BEFORE HE CHEATS - Carrie Underwood,64,64
2019.08,DEMONS - Imagine Dragons,61,61
2019.08,YOU AND ME - Lifehouse,59,59
2019.08,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2019.09,RADIOACTIVE - Imagine Dragons,86,86
2019.09,SAIL - AWOLNATION,76,76
2019.09,I'M YOURS - Jason Mraz,75,75
2019.09,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2019.09,COUNTING STARS - OneRepublic,66,66
2019.09,ROLLING IN THE DEEP - Adele,64,64
2019.09,BEFORE HE CHEATS - Carrie Underwood,64,64
2019.09,DEMONS - Imagine Dragons,61,61
2019.09,YOU AND ME - Lifehouse,59,59
2019.09,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2019.1,RADIOACTIVE - Imagine Dragons,86,86
2019.1,SAIL - AWOLNATION,76,76
2019.1,I'M YOURS - Jason Mraz,75,75
2019.1,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2019.1,COUNTING STARS - OneRepublic,66,66
2019.1,ROLLING IN THE DEEP - Adele,64,64
2019.1,BEFORE HE CHEATS - Carrie Underwood,64,64
2019.1,DEMONS - Imagine Dragons,61,61
2019.1,YOU AND ME - Lifehouse,59,59
2019.1,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2019.11,RADIOACTIVE - Imagine Dragons,86,86
2019.11,SAIL - AWOLNATION,76,76
2019.11,I'M YOURS - Jason Mraz,75,75
2019.11,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2019.11,COUNTING STARS - OneRepublic,66,66
2019.11,ROLLING IN THE DEEP - Adele,64,64
2019.11,BEFORE HE CHEATS - Carrie Underwood,64,64
2019.11,DEMONS - Imagine Dragons,61,61
2019.11,YOU AND ME - Lifehouse,59,59
2019.11,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2019.12,RADIOACTIVE - Imagine Dragons,86,86
2019.12,SAIL - AWOLNATION,76,76
2019.12,I'M YOURS - Jason Mraz,75,75
2019.12,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2019.12,COUNTING STARS - OneRepublic,66,66
2019.12,ROLLING IN THE DEEP - Adele,64,64
2019.12,BEFORE HE CHEATS - Carrie Underwood,64,64
2019.12,DEMONS - Imagine Dragons,61,61
2019.12,YOU AND ME - Lifehouse,59,59
2019.12,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2020.01,RADIOACTIVE - Imagine Dragons,86,86
2020.01,SAIL - AWOLNATION,76,76
2020.01,I'M YOURS - Jason Mraz,75,75
2020.01,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2020.01,COUNTING STARS - OneRepublic,66,66
2020.01,ROLLING IN THE DEEP - Adele,64,64
2020.01,BEFORE HE CHEATS - Carrie Underwood,64,64
2020.01,DEMONS - Imagine Dragons,61,61
2020.01,YOU AND ME - Lifehouse,59,59
2020.01,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2020.02,RADIOACTIVE - Imagine Dragons,86,86
2020.02,SAIL - AWOLNATION,76,76
2020.02,I'M YOURS - Jason Mraz,75,75
2020.02,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2020.02,COUNTING STARS - OneRepublic,66,66
2020.02,ROLLING IN THE DEEP - Adele,64,64
2020.02,BEFORE HE CHEATS - Carrie Underwood,64,64
2020.02,DEMONS - Imagine Dragons,61,61
2020.02,YOU AND ME - Lifehouse,59,59
2020.02,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2020.03,RADIOACTIVE - Imagine Dragons,86,86
2020.03,SAIL - AWOLNATION,76,76
2020.03,I'M YOURS - Jason Mraz,75,75
2020.03,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2020.03,COUNTING STARS - OneRepublic,66,66
2020.03,ROLLING IN THE DEEP - Adele,64,64
2020.03,BEFORE HE CHEATS - Carrie Underwood,64,64
2020.03,DEMONS - Imagine Dragons,61,61
2020.03,YOU AND ME - Lifehouse,59,59
2020.03,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2020.04,RADIOACTIVE - Imagine Dragons,86,86
2020.04,SAIL - AWOLNATION,76,76
2020.04,I'M YOURS - Jason Mraz,75,75
2020.04,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2020.04,COUNTING STARS - OneRepublic,66,66
2020.04,ROLLING IN THE DEEP - Adele,64,64
2020.04,BEFORE HE CHEATS - Carrie Underwood,64,64
2020.04,DEMONS - Imagine Dragons,61,61
2020.04,YOU AND ME - Lifehouse,59,59
2020.04,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2020.05,RADIOACTIVE - Imagine Dragons,86,86
2020.05,SAIL - AWOLNATION,76,76
2020.05,I'M YOURS - Jason Mraz,75,75
2020.05,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2020.05,COUNTING STARS - OneRepublic,66,66
2020.05,ROLLING IN THE DEEP - Adele,64,64
2020.05,BEFORE HE CHEATS - Carrie Underwood,64,64
2020.05,DEMONS - Imagine Dragons,61,61
2020.05,YOU AND ME - Lifehouse,59,59
2020.05,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2020.06,RADIOACTIVE - Imagine Dragons,86,86
2020.06,SAIL - AWOLNATION,76,76
2020.06,I'M YOURS - Jason Mraz,75,75
2020.06,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2020.06,COUNTING STARS - OneRepublic,66,66
2020.06,ROLLING IN THE DEEP - Adele,64,64
2020.06,BEFORE HE CHEATS - Carrie Underwood,64,64
2020.06,DEMONS - Imagine Dragons,61,61
2020.06,YOU AND ME - Lifehouse,59,59
2020.06,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2020.07,RADIOACTIVE - Imagine Dragons,86,86
2020.07,SAIL - AWOLNATION,76,76
2020.07,I'M YOURS - Jason Mraz,75,75
2020.07,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2020.07,COUNTING STARS - OneRepublic,66,66
2020.07,ROLLING IN THE DEEP - Adele,64,64
2020.07,BEFORE HE CHEATS - Carrie Underwood,64,64
2020.07,DEMONS - Imagine Dragons,61,61
2020.07,YOU AND ME - Lifehouse,59,59
2020.07,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2020.08,RADIOACTIVE - Imagine Dragons,86,86
2020.08,SAIL - AWOLNATION,76,76
2020.08,I'M YOURS - Jason Mraz,75,75
2020.08,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2020.08,COUNTING STARS - OneRepublic,66,66
2020.08,ROLLING IN THE DEEP - Adele,64,64
2020.08,BEFORE HE CHEATS - Carrie Underwood,64,64
2020.08,DEMONS - Imagine Dragons,61,61
2020.08,YOU AND ME - Lifehouse,59,59
2020.08,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2020.09,RADIOACTIVE - Imagine Dragons,86,86
2020.09,SAIL - AWOLNATION,76,76
2020.09,I'M YOURS - Jason Mraz,75,75
2020.09,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2020.09,COUNTING STARS - OneRepublic,66,66
2020.09,ROLLING IN THE DEEP - Adele,64,64
2020.09,BEFORE HE CHEATS - Carrie Underwood,64,64
2020.09,DEMONS - Imagine Dragons,61,61
2020.09,YOU AND ME - Lifehouse,59,59
2020.09,SOMEBODY THAT I USED TO KNOW - Gotye Featuring Kimbra,59,59
2020.1,RADIOACTIVE - Imagine Dragons,86,86
2020.1,SAIL - AWOLNATION,76,76
2020.1,I'M YOURS - Jason Mraz,75,75
2020.1,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2020.1,COUNTING STARS - OneRepublic,66,66
2020.1,ROLLING IN THE DEEP - Adele,64,64
2020.1,BEFORE HE CHEATS - Carrie Underwood,64,64
2020.1,DEMONS - Imagine Dragons,61,61
2020.1,YOU AND ME - Lifehouse,59,59
2020.1,CIRCLES - Post Malone,56,56
2020.11,RADIOACTIVE - Imagine Dragons,86,86
2020.11,SAIL - AWOLNATION,76,76
2020.11,I'M YOURS - Jason Mraz,75,75
2020.11,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2020.11,COUNTING STARS - OneRepublic,66,66
2020.11,ROLLING IN THE DEEP - Adele,64,64
2020.11,BEFORE HE CHEATS - Carrie Underwood,64,64
