index,_date,_song,_artist,_peak-rank,_weeks-on-board,_genres,_track,_uri,_danceability,_energy,_key,_loudness,_mode,_speechiness,_acousticness,_instrumentalness,_liveness,_valence,_tempo,_duration_ms,_time_signature,_chorus_hit,_sections,_target,year,id,keywords
8640,2021-03-20,Hellcats & Trackhawks,Lil Durk,69,9,"['english', 'hip hop', 'rap']",Hellcats & Trackhawks,spotify:track:53tv6ZbyeAwfAUwFaxYbfO,0.841,0.672,1,-5.557,0,0.371,0.0122,0,0.321,0.599,157.026,146845,4,Unknown,Unknown,Unknown,2021,Hellcats_Trackhawks_by_Lil_Durk,"english, hip hop, rap"
8641,2021-03-27,Street Runner,Rod Wave,16,10,Unknown,Street Runner,spotify:track:5iMRhOHzze2CujxHiJ6cRL,0.599,0.61,5,-8.633,0,0.24,0.213,0.000414,0.151,0.434,159.933,252021,4,Unknown,Unknown,Unknown,2021,Street_Runner_by_Rod_Wave,Unknown
8642,2021-03-27,Lost,NF Featuring Hopsin,79,1,['hip hop'],Lost,spotify:track:1PTVGdcYyLFnJKVOkaxQWj,0.637,0.912,5,-3.123,1,0.308,0.352,0,0.0657,0.451,116.919,234852,4,Unknown,Unknown,Unknown,2021,Lost_by_NF_Featuring_Hopsin,hip hop
8643,2021-03-27,Follow You,Imagine Dragons,68,15,"['alternative rock', 'indie pop', 'indietronica', 'pop', 'pop rock', 'rock']",Follow You,spotify:track:7FdUvDkaE24o3FPIWTvzv2,0.542,0.732,9,-5.956,1,0.0521,0.00209,7.92e-05,0.496,0.489,124.912,175644,4,Unknown,Unknown,Unknown,2021,Follow_You_by_Imagine_Dragons,"alternative rock, indie pop, indietronica, pop, pop rock, rock"
8644,2021-03-27,Daywalker!,Machine Gun Kelly & CORPSE,88,1,"['4d49e67b-1746-48ac-9eac-9ebabc595486', 'english', 'hip hop', 'rap rock']",Daywalker!,spotify:track:2NnJpRXIlx35Vij3bPZO0h,0.632,0.922,7,-2.173,1,0.0794,0.00558,1.81e-05,0.0927,0.497,88.972,137747,4,Unknown,Unknown,Unknown,2021,Daywalker_by_Machine_Gun_Kelly_CORPSE,"4d49e67b-1746-48ac-9eac-9ebabc595486, english, hip hop, rap rock"
8645,2021-03-27,Settling Down,Miranda Lambert,41,20,"['american', 'contemporary country', 'country', 'country pop', 'rockabilly']",Settling Down,spotify:track:53bZYxVbCYm6w1Gx8U64bz,0.643,0.756,6,-5.8,0,0.0305,0.0215,0.000268,0.101,0.934,90.001,197453,4,Unknown,Unknown,Unknown,2021,Settling_Down_by_Miranda_Lambert,"american, contemporary country, country, country pop, rockabilly"
8646,2021-03-27,On The Ground,ROSE,70,1,Unknown,On The Ground,spotify:track:2pn8dNVSpYnAtlKFC8Q0DJ,0.311,0.607,1,-6.578,1,0.11,0.0174,0,0.131,0.286,188.7,168086,4,Unknown,Unknown,Unknown,2021,On_The_Ground_by_ROSE,Unknown
8647,2021-04-03,Headshot,"Lil Tjay, Polo G & Fivio Foreign",42,8,['hip hop'],Headshot,spotify:track:4eNOLmx8r2IJAVKvBBL1jv,0.808,0.639,1,-7.266,0,0.279,0.0802,0,0.15,0.395,118.0,144349,4,Unknown,Unknown,Unknown,2021,Headshot_by_Lil_Tjay_Polo_G_Fivio_Foreign,hip hop
8648,2021-04-03,As I Am,Justin Bieber Featuring Khalid,43,3,"['amazing', 'awful', 'black metal', 'christmas music', 'contemporary r&b', 'dance-pop', 'electropop', 'english', 'gay', 'pop', 'teen pop', 'terrible', 'tropical house']",As I Am,spotify:track:6F2r4HgpJnvKDmkN6JEN6J,0.595,0.543,11,-8.149,1,0.038,0.127,0,0.0975,0.109,99.928,174406,4,Unknown,Unknown,Unknown,2021,As_I_Am_by_Justin_Bieber_Featuring_Khalid,"amazing, awful, black metal, christmas music, contemporary r&b, dance-pop, electropop, english, gay, pop, teen pop, terrible, tropical house"
8649,2021-04-03,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,1,30,"['amazing', 'awful', 'black metal', 'christmas music', 'contemporary r&b', 'dance-pop', 'electropop', 'english', 'gay', 'pop', 'teen pop', 'terrible', 'tropical house']",Peaches,spotify:track:4iJyoBOLtHqaGxP12qzhQI,0.677,0.696,0,-6.181,1,0.119,0.321,0,0.42,0.464,90.03,198082,4,Unknown,Unknown,Unknown,2021,Peaches_by_Justin_Bieber_Featuring_Daniel_Caesar_Giveon,"amazing, awful, black metal, christmas music, contemporary r&b, dance-pop, electropop, english, gay, pop, teen pop, terrible, tropical house"
8650,2021-04-03,Die For You,Justin Bieber Featuring Dominic Fike,81,1,Unknown,Die For You,spotify:track:3s9pGsX6RSK1T0wFHu4GvI,0.775,0.444,1,-8.393,1,0.0408,0.0742,0.762,0.11,0.493,135.025,197544,4,Unknown,Unknown,Unknown,2021,Die_For_You_by_Justin_Bieber_Featuring_Dominic_Fike,Unknown
8651,2021-04-03,Tombstone,Rod Wave,11,22,Unknown,Tombstone,spotify:track:3zc8VZEpM1onYV4FWGdFvm,0.55,0.637,8,-5.212,1,0.163,0.597,0,0.129,0.535,84.448,160078,4,Unknown,Unknown,Unknown,2021,Tombstone_by_Rod_Wave,Unknown
8652,2021-04-03,Love You Different,Justin Bieber Featuring BEAM,84,1,"['amazing', 'awful', 'black metal', 'christmas music', 'contemporary r&b', 'dance-pop', 'electropop', 'english', 'gay', 'pop', 'teen pop', 'terrible', 'tropical house']",Love You Different,spotify:track:27UcQ6dAvQrgH9C880rCM3,0.759,0.584,8,-6.655,1,0.06,0.0652,1.59e-06,0.16,0.374,127.138,186696,4,Unknown,Unknown,Unknown,2021,Love_You_Different_by_Justin_Bieber_Featuring_BEAM,"amazing, awful, black metal, christmas music, contemporary r&b, dance-pop, electropop, english, gay, pop, teen pop, terrible, tropical house"
8653,2021-04-03,Somebody,Justin Bieber,91,1,"['amazing', 'awful', 'black metal', 'christmas music', 'contemporary r&b', 'dance-pop', 'electropop', 'english', 'gay', 'pop', 'teen pop', 'terrible', 'tropical house']",Somebody,spotify:track:4zWtvP77tVglACMZr2XZrN,0.712,0.881,5,-4.289,0,0.0274,0.00281,0,0.319,0.617,129.913,221747,4,Unknown,Unknown,Unknown,2021,Somebody_by_Justin_Bieber,"amazing, awful, black metal, christmas music, contemporary r&b, dance-pop, electropop, english, gay, pop, teen pop, terrible, tropical house"
8654,2021-04-03,Famous Friends,Chris Young + Kane Brown,21,22,Unknown,Famous Friends,spotify:track:4iXDn9pu5Q9sxv45vE8Lak,0.533,0.855,6,-2.901,1,0.0356,0.0553,0,0.335,0.64,102.017,165569,4,Unknown,Unknown,Unknown,2021,Famous_Friends_by_Chris_Young_Kane_Brown,Unknown
8655,2021-04-03,Deserve You,Justin Bieber,76,1,"['amazing', 'awful', 'black metal', 'christmas music', 'contemporary r&b', 'dance-pop', 'electropop', 'english', 'gay', 'pop', 'teen pop', 'terrible', 'tropical house']",Deserve You,spotify:track:5NU40QTlXrDUJzDBdv79bg,0.677,0.633,7,-7.831,1,0.0771,0.0314,0,0.112,0.409,89.934,187239,4,Unknown,Unknown,Unknown,2021,Deserve_You_by_Justin_Bieber,"amazing, awful, black metal, christmas music, contemporary r&b, dance-pop, electropop, english, gay, pop, teen pop, terrible, tropical house"
8656,2021-04-03,Loved By You,Justin Bieber Featuring Burna Boy,87,1,"['amazing', 'awful', 'black metal', 'christmas music', 'contemporary r&b', 'dance-pop', 'electropop', 'english', 'gay', 'pop', 'teen pop', 'terrible', 'tropical house']",Loved By You,spotify:track:2tB9OFgAHjAds3cqquLlvp,0.79,0.724,1,-6.972,1,0.0852,0.0696,2.33e-06,0.113,0.642,101.04,159250,4,Unknown,Unknown,Unknown,2021,Loved_By_You_by_Justin_Bieber_Featuring_Burna_Boy,"amazing, awful, black metal, christmas music, contemporary r&b, dance-pop, electropop, english, gay, pop, teen pop, terrible, tropical house"
8657,2021-04-03,Unstable,Justin Bieber Featuring The Kid LAROI,62,1,"['amazing', 'awful', 'black metal', 'christmas music', 'contemporary r&b', 'dance-pop', 'electropop', 'english', 'gay', 'pop', 'teen pop', 'terrible', 'tropical house']",Unstable,spotify:track:0uclXoObcrMXp06jjp46wn,0.576,0.156,4,-18.494,0,0.0958,0.99,0.968,0.109,0.38,66.728,162884,5,Unknown,Unknown,Unknown,2021,Unstable_by_Justin_Bieber_Featuring_The_Kid_LAROI,"amazing, awful, black metal, christmas music, contemporary r&b, dance-pop, electropop, english, gay, pop, teen pop, terrible, tropical house"
8658,2021-04-03,Off My Face,Justin Bieber,64,1,"['amazing', 'awful', 'black metal', 'christmas music', 'contemporary r&b', 'dance-pop', 'electropop', 'english', 'gay', 'pop', 'teen pop', 'terrible', 'tropical house']",Off My Face,spotify:track:3T03rPwlL8NVk1yIaxeD8U,0.509,0.228,4,-8.68,1,0.0332,0.92,0,0.104,0.586,90.674,156468,4,Unknown,Unknown,Unknown,2021,Off_My_Face_by_Justin_Bieber,"amazing, awful, black metal, christmas music, contemporary r&b, dance-pop, electropop, english, gay, pop, teen pop, terrible, tropical house"
8659,2021-04-03,Ghost,Justin Bieber,32,13,"['amazing', 'awful', 'black metal', 'christmas music', 'contemporary r&b', 'dance-pop', 'electropop', 'english', 'gay', 'pop', 'teen pop', 'terrible', 'tropical house']",Ghost,spotify:track:6I3mqTwhRpn34SLVafSH7G,0.601,0.741,2,-5.569,1,0.0478,0.185,2.91e-05,0.415,0.441,153.96,153190,4,Unknown,Unknown,Unknown,2021,Ghost_by_Justin_Bieber,"amazing, awful, black metal, christmas music, contemporary r&b, dance-pop, electropop, english, gay, pop, teen pop, terrible, tropical house"
8660,2021-04-03,2 Much,Justin Bieber,68,1,"['amazing', 'awful', 'black metal', 'christmas music', 'contemporary r&b', 'dance-pop', 'electropop', 'english', 'gay', 'pop', 'teen pop', 'terrible', 'tropical house']",2 Much,spotify:track:0oaY19dUwZimIgzn3ZZLZO,0.583,0.444,9,-8.601,1,0.0456,0.593,0,0.353,0.167,119.59,152796,4,Unknown,Unknown,Unknown,2021,2_Much_by_Justin_Bieber,"amazing, awful, black metal, christmas music, contemporary r&b, dance-pop, electropop, english, gay, pop, teen pop, terrible, tropical house"
8661,2021-04-10,Montero (Call Me By Your Name),Lil Nas X,1,34,"['country hip hop', 'hip hop', 'pop rap', 'relic inn', 'trap']",Montero (Call Me By Your Name),spotify:track:1SC5rEoYDGUK4NfG82494W,0.593,0.503,8,-6.725,0,0.22,0.293,0,0.405,0.71,178.781,137704,4,Unknown,Unknown,Unknown,2021,Montero_Call_Me_By_Your_Name_by_Lil_Nas_X,"country hip hop, hip hop, pop rap, relic inn, trap"
8662,2021-04-10,Richer,Rod Wave Featuring Polo G,22,7,Unknown,Richer,spotify:track:0mehSdTadpXbHAWTrnrIXO,0.726,0.411,1,-12.929,1,0.0671,0.438,0,0.087,0.734,137.905,190459,3,Unknown,Unknown,Unknown,2021,Richer_by_Rod_Wave_Featuring_Polo_G,Unknown
8663,2021-04-10,Hard For The Next,Moneybagg Yo & Future,49,5,Unknown,Hard For The Next,spotify:track:4ELmykSaWrdjQS5iADqHxS,0.639,0.564,1,-7.326,1,0.389,0.0329,0,0.228,0.375,175.053,166326,3,Unknown,Unknown,Unknown,2021,Hard_For_The_Next_by_Moneybagg_Yo_Future,Unknown
8664,2021-04-10,You All Over Me (Taylor's Version) (From The Vault),Taylor Swift Featuring Maren Morris,51,2,"['americana', 'contemporary country', 'country', 'country pop', 'country-pop', 'dance-pop', 'electropop', 'female vocals', 'fixme label mess', 'hp', 'icon', 'pop', 'pop rock', 'relic inn', 'singer-songwriter', 'singer/songwriter', 'taylor-swift', 'teen pop', 'top 40']",You All Over Me (Taylor's Version) (From The Vault),spotify:track:5pcjystBtalYeqaiXCcgEY,0.589,0.496,2,-7.606,1,0.0377,0.818,0,0.101,0.44,142.731,220839,4,Unknown,Unknown,Unknown,2021,You_All_Over_Me_Taylor_s_Version_From_The_Vault_by_Taylor_Swift_Featuring_Maren_Morris,"americana, contemporary country, country, country pop, country-pop, dance-pop, electropop, female vocals, fixme label mess, hp, icon, pop, pop rock, relic inn, singer-songwriter, singer/songwriter, taylor-swift, teen pop, top 40"
8665,2021-04-10,Pills & Billz,Rod Wave,85,1,Unknown,Pills & Billz,spotify:track:0OMYllKltbIYT3XFzUKTfB,0.747,0.547,0,-9.38,1,0.196,0.159,0,0.178,0.699,80.503,155031,4,Unknown,Unknown,Unknown,2021,Pills_Billz_by_Rod_Wave,Unknown
8666,2021-04-10,How The Game Go,Rod Wave,88,1,Unknown,How The Game Go,spotify:track:5f5i9Wyzg6SlustTyiWIcr,0.741,0.735,8,-6.449,1,0.0968,0.137,0,0.107,0.636,85.003,133272,4,Unknown,Unknown,Unknown,2021,How_The_Game_Go_by_Rod_Wave,Unknown
8667,2021-04-10,What's Love??,Rod Wave,94,1,Unknown,What's Love??,spotify:track:4NWJN6qnlOwHmMfOhrC5qZ,0.628,0.36,11,-12.047,1,0.174,0.828,0,0.0964,0.656,156.484,178854,3,Unknown,Unknown,Unknown,2021,What_s_Love_by_Rod_Wave,Unknown
8668,2021-04-10,Shock Da World,Rod Wave,96,1,Unknown,Shock Da World,spotify:track:4jKnLOQmIcTD72hfa9CdyG,0.694,0.531,1,-10.264,1,0.139,0.0213,2.04e-06,0.106,0.547,81.946,204171,4,Unknown,Unknown,Unknown,2021,Shock_Da_World_by_Rod_Wave,Unknown
8669,2021-04-10,Sneaky Links,Rod Wave,98,1,Unknown,Sneaky Links,spotify:track:1JqfbWJpxzJH5yYszl5Jl4,0.667,0.558,0,-8.956,0,0.066,0.477,0,0.0833,0.623,149.018,178792,4,Unknown,Unknown,Unknown,2021,Sneaky_Links_by_Rod_Wave,Unknown
8670,2021-04-10,OMDB,Rod Wave,89,1,Unknown,OMDB,spotify:track:7Aece36KsB5z5EskkAoFp4,0.628,0.522,1,-9.325,1,0.0472,0.183,0,0.122,0.191,82.928,185074,4,Unknown,Unknown,Unknown,2021,OMDB_by_Rod_Wave,Unknown
8671,2021-04-10,SoulFly,Rod Wave,55,1,Unknown,SoulFly,spotify:track:5vN7P248A5pcoyttfnLiO3,0.631,0.518,6,-11.401,0,0.224,0.203,0,0.333,0.418,109.629,188969,5,Unknown,Unknown,Unknown,2021,SoulFly_by_Rod_Wave,Unknown
8672,2021-04-10,Gone Till November,Rod Wave,61,1,Unknown,Gone Till November,spotify:track:2LTJYsWOqsjntJpRy2HpY6,0.478,0.537,11,-8.378,0,0.111,0.248,0,0.271,0.384,82.902,161019,4,Unknown,Unknown,Unknown,2021,Gone_Till_November_by_Rod_Wave,Unknown
8673,2021-04-10,Blame On You,Rod Wave,65,1,Unknown,Blame On You,spotify:track:0uQkvV2UbX10sh74E8qSOC,0.695,0.685,1,-7.268,0,0.186,0.275,0,0.0399,0.705,161.913,165926,4,Unknown,Unknown,Unknown,2021,Blame_On_You_by_Rod_Wave,Unknown
8674,2021-04-10,Big Purr (Prrdd),Coi Leray & Pooh Shiesty,69,3,Unknown,Big Purr (Prrdd),spotify:track:5byWPNSh2hi0ULmDxBgLyV,0.774,0.412,1,-8.619,1,0.378,0.026,0,0.088,0.38,139.943,116760,4,Unknown,Unknown,Unknown,2021,Big_Purr_Prrdd_by_Coi_Leray_Pooh_Shiesty,Unknown
8675,2021-04-10,All I Got,Rod Wave,71,1,Unknown,All I Got,spotify:track:6rwffxuu6KJ5Gl2MLMMbXh,0.424,0.511,1,-9.609,1,0.473,0.415,0,0.705,0.705,77.057,193455,1,Unknown,Unknown,Unknown,2021,All_I_Got_by_Rod_Wave,Unknown
8676,2021-04-10,Don't Forget,Rod Wave,63,1,Unknown,Don't Forget,spotify:track:1jReouUURqZ4LmgJ7bgXA3,0.658,0.641,3,-5.012,0,0.208,0.49,0,0.314,0.879,172.973,249579,4,Unknown,Unknown,Unknown,2021,Don_t_Forget_by_Rod_Wave,Unknown
8677,2021-04-17,Deja Vu,Olivia Rodrigo,3,29,"['alternative rock', 'bubblegum pop', 'dance-pop', 'dance-punk', 'dance-rock', 'emo pop', 'folk pop', 'folktronica', 'indie pop', 'indietronica', 'pop', 'pop punk', 'pop rock', 'power pop', 'punk rock', 'singer-songwriter', 'synth-pop']",Deja Vu,spotify:track:6HU7h9RYOaPRFeh0R3UeAr,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917,215507,4,Unknown,Unknown,Unknown,2021,Deja_Vu_by_Olivia_Rodrigo,"alternative rock, bubblegum pop, dance-pop, dance-punk, dance-rock, emo pop, folk pop, folktronica, indie pop, indietronica, pop, pop punk, pop rock, power pop, punk rock, singer-songwriter, synth-pop"
8678,2021-04-17,Run It Up,Lil Tjay Featuring Offset & Moneybagg Yo,50,3,Unknown,Run It Up,spotify:track:1dg3qy5DjoJodawfOCgrTP,0.88,0.575,6,-6.091,1,0.163,0.415,0,0.109,0.671,120.031,232048,4,Unknown,Unknown,Unknown,2021,Run_It_Up_by_Lil_Tjay_Featuring_Offset_Moneybagg_Yo,Unknown
8679,2021-04-17,Film Out,BTS,81,1,"['boy band', 'corean', 'english', 'fixme label mess', 'k-pop', 'korean', 'pop', 'teen pop']",Film Out,spotify:track:3UHPGOkUcE4hE7sqBF4Snt,0.499,0.709,10,-6.404,1,0.134,0.296,0,0.331,0.314,164.032,214621,4,Unknown,Unknown,Unknown,2021,Film_Out_by_BTS,"boy band, corean, english, fixme label mess, k-pop, korean, pop, teen pop"
8680,2021-04-17,Mr. Perfectly Fine (Taylor's Version) (From The Vault),Taylor Swift,30,3,"['americana', 'contemporary country', 'country', 'country pop', 'country-pop', 'dance-pop', 'electropop', 'female vocals', 'fixme label mess', 'hp', 'icon', 'pop', 'pop rock', 'relic inn', 'singer-songwriter', 'singer/songwriter', 'taylor-swift', 'teen pop', 'top 40']",Mr. Perfectly Fine (Taylor's Version) (From The Vault),spotify:track:7l2tmgUhV7Y2aJHjiszifg,0.661,0.819,11,-6.269,0,0.0519,0.167,0,0.0647,0.724,135.937,277592,4,Unknown,Unknown,Unknown,2021,Mr_Perfectly_Fine_Taylor_s_Version_From_The_Vault_by_Taylor_Swift,"americana, contemporary country, country, country pop, country-pop, dance-pop, electropop, female vocals, fixme label mess, hp, icon, pop, pop rock, relic inn, singer-songwriter, singer/songwriter, taylor-swift, teen pop, top 40"
8681,2021-04-17,Arcade,Duncan Laurence,30,24,Unknown,Arcade,spotify:track:1Xi84slp6FryDSCbzq4UCD,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,183624,3,Unknown,Unknown,Unknown,2021,Arcade_by_Duncan_Laurence,Unknown
8682,2021-04-17,Dancing With The Devil,Demi Lovato,56,2,"['alien lives matter', 'dance-pop', 'electropop', 'pop', 'pop rock', 'synthpop', 'teen pop']",Dancing With The Devil,spotify:track:1RgrywhhGvmzsJJUNwMHZP,0.392,0.642,0,-5.813,0,0.0431,0.269,0,0.11,0.129,75.279,243992,4,Unknown,Unknown,Unknown,2021,Dancing_With_The_Devil_by_Demi_Lovato,"alien lives matter, dance-pop, electropop, pop, pop rock, synthpop, teen pop"
8683,2021-04-17,Met Him Last Night,Demi Lovato Featuring Ariana Grande,61,2,"['alien lives matter', 'dance-pop', 'electropop', 'pop', 'pop rock', 'synthpop', 'teen pop']",Met Him Last Night,spotify:track:0BI0hfbmqybnd3TezrDME3,0.538,0.512,4,-4.548,0,0.0262,0.22,0,0.101,0.12,144.978,204632,4,Unknown,Unknown,Unknown,2021,Met_Him_Last_Night_by_Demi_Lovato_Featuring_Ariana_Grande,"alien lives matter, dance-pop, electropop, pop, pop rock, synthpop, teen pop"
8684,2021-04-17,4 Da Gang,42 Dugg & Roddy Ricch,67,14,Unknown,4 Da Gang,spotify:track:1mAey8kEPmDM2icL56kS9d,0.87,0.561,7,-10.388,1,0.186,0.0124,0,0.103,0.691,100.458,156368,4,Unknown,Unknown,Unknown,2021,4_Da_Gang_by_42_Dugg_Roddy_Ricch,Unknown
8685,2021-04-24,Rapstar,Polo G,1,20,Unknown,Rapstar,spotify:track:43PGPuHIlVOc04jrZVh9L6,0.789,0.536,6,-6.862,1,0.242,0.41,0,0.129,0.437,81.039,165926,4,Unknown,Unknown,Unknown,2021,Rapstar_by_Polo_G,Unknown
8686,2021-04-24,Kiss Me More,Doja Cat Featuring SZA,3,36,"['hip hop', 'pop', 'pop rap', 'r&b', 'trap']",Kiss Me More,spotify:track:3DarAbFujv6eYNliUTyqtz,0.764,0.705,8,-3.463,1,0.0284,0.259,8.92e-05,0.12,0.781,110.97,208667,4,Unknown,Unknown,Unknown,2021,Kiss_Me_More_by_Doja_Cat_Featuring_SZA,"hip hop, pop, pop rap, r&b, trap"
8687,2021-04-24,Big Gangsta,Kevin Gates,81,5,"['gangsta rap', 'hip hop', 'hip-hop', 'rap', 'southern rap']",Big Gangsta,spotify:track:0KhRhDGQab0jhpJI3VjhTw,0.879,0.574,10,-5.602,0,0.391,0.519,8.76e-06,0.144,0.346,144.911,243463,4,Unknown,Unknown,Unknown,2021,Big_Gangsta_by_Kevin_Gates,"gangsta rap, hip hop, hip-hop, rap, southern rap"
8688,2021-04-24,Shy Away,twenty one pilots,87,1,"['alternative hip hop', 'alternative rap', 'alternative rock', 'electropop', 'emo', 'hip hop', 'hip-hop', 'hip-hop/rap', 'indie', 'indie pop', 'indie rock', 'pop', 'pop rock', 'rap', 'rap rock', 'rock']",Shy Away,spotify:track:2nG54Y4a3sH9YpfxMolOyi,0.588,0.856,9,-5.242,0,0.0316,0.000818,0.0739,0.238,0.635,96.966,175044,4,Unknown,Unknown,Unknown,2021,Shy_Away_by_twenty_one_pilots,"alternative hip hop, alternative rap, alternative rock, electropop, emo, hip hop, hip-hop, hip-hop/rap, indie, indie pop, indie rock, pop, pop rock, rap, rap rock, rock"
8689,2021-04-24,Fifteen (Taylor's Version),Taylor Swift,88,1,"['americana', 'contemporary country', 'country', 'country pop', 'country-pop', 'dance-pop', 'electropop', 'female vocals', 'fixme label mess', 'hp', 'icon', 'pop', 'pop rock', 'relic inn', 'singer-songwriter', 'singer/songwriter', 'taylor-swift', 'teen pop', 'top 40']",Fifteen (Taylor's Version),spotify:track:2nqio0SfWg6gh2eCtfuMa5,0.559,0.646,7,-4.61,1,0.0272,0.116,0,0.32,0.289,95.466,294419,4,Unknown,Unknown,Unknown,2021,Fifteen_Taylor_s_Version_by_Taylor_Swift,"americana, contemporary country, country, country pop, country-pop, dance-pop, electropop, female vocals, fixme label mess, hp, icon, pop, pop rock, relic inn, singer-songwriter, singer/songwriter, taylor-swift, teen pop, top 40"
8690,2021-04-24,The Way I Loved You (Taylor's Version),Taylor Swift,94,1,"['americana', 'contemporary country', 'country', 'country pop', 'country-pop', 'dance-pop', 'electropop', 'female vocals', 'fixme label mess', 'hp', 'icon', 'pop', 'pop rock', 'relic inn', 'singer-songwriter', 'singer/songwriter', 'taylor-swift', 'teen pop', 'top 40']",The Way I Loved You (Taylor's Version),spotify:track:22bPsP2jCgbLUvh82U0Z3M,0.402,0.732,5,-4.665,1,0.0484,0.0033,0,0.108,0.472,161.032,243137,4,Unknown,Unknown,Unknown,2021,The_Way_I_Loved_You_Taylor_s_Version_by_Taylor_Swift,"americana, contemporary country, country, country pop, country-pop, dance-pop, electropop, female vocals, fixme label mess, hp, icon, pop, pop rock, relic inn, singer-songwriter, singer/songwriter, taylor-swift, teen pop, top 40"
8691,2021-04-24,You Belong With Me (Taylor's Version),Taylor Swift,75,1,"['americana', 'contemporary country', 'country', 'country pop', 'country-pop', 'dance-pop', 'electropop', 'female vocals', 'fixme label mess', 'hp', 'icon', 'pop', 'pop rock', 'relic inn', 'singer-songwriter', 'singer/songwriter', 'taylor-swift', 'teen pop', 'top 40']",You Belong With Me (Taylor's Version),spotify:track:1qrpoAMXodY6895hGKoUpA,0.632,0.773,6,-4.856,1,0.0346,0.0623,0,0.0885,0.474,130.033,231124,4,Unknown,Unknown,Unknown,2021,You_Belong_With_Me_Taylor_s_Version_by_Taylor_Swift,"americana, contemporary country, country, country pop, country-pop, dance-pop, electropop, female vocals, fixme label mess, hp, icon, pop, pop rock, relic inn, singer-songwriter, singer/songwriter, taylor-swift, teen pop, top 40"
8692,2021-04-24,Forever & Always (Taylor's Version),Taylor Swift,65,1,"['americana', 'contemporary country', 'country', 'country pop', 'country-pop', 'dance-pop', 'electropop', 'female vocals', 'fixme label mess', 'hp', 'icon', 'pop', 'pop rock', 'relic inn', 'singer-songwriter', 'singer/songwriter', 'taylor-swift', 'teen pop', 'top 40']",Forever & Always (Taylor's Version),spotify:track:1msEuwSBneBKpVCZQcFTsU,0.598,0.821,10,-4.433,1,0.0447,0.0231,0,0.143,0.673,128.03,225328,4,Unknown,Unknown,Unknown,2021,Forever_Always_Taylor_s_Version_by_Taylor_Swift,"americana, contemporary country, country, country pop, country-pop, dance-pop, electropop, female vocals, fixme label mess, hp, icon, pop, pop rock, relic inn, singer-songwriter, singer/songwriter, taylor-swift, teen pop, top 40"
8693,2021-04-24,Fearless (Taylor's Version),Taylor Swift,71,1,"['americana', 'contemporary country', 'country', 'country pop', 'country-pop', 'dance-pop', 'electropop', 'female vocals', 'fixme label mess', 'hp', 'icon', 'pop', 'pop rock', 'relic inn', 'singer-songwriter', 'singer/songwriter', 'taylor-swift', 'teen pop', 'top 40']",Fearless (Taylor's Version),spotify:track:77sMIMlNaSURUAXq5coCxE,0.569,0.741,5,-4.963,1,0.0282,0.0122,0,0.333,0.43,100.118,241592,4,Unknown,Unknown,Unknown,2021,Fearless_Taylor_s_Version_by_Taylor_Swift,"americana, contemporary country, country, country pop, country-pop, dance-pop, electropop, female vocals, fixme label mess, hp, icon, pop, pop rock, relic inn, singer-songwriter, singer/songwriter, taylor-swift, teen pop, top 40"
8694,2021-05-01,Diamonds Dancing,Young Thug & Gunna Featuring Travis Scott,46,1,"['english', 'hip hop', 'rap', 'relic inn', 'trap']",Diamonds Dancing,spotify:track:7uZqvqXzzYMKrexKxdcGmd,0.851,0.703,4,-7.351,0,0.303,0.00949,2.57e-05,0.0895,0.596,74.017,242600,4,Unknown,Unknown,Unknown,2021,Diamonds_Dancing_by_Young_Thug_Gunna_Featuring_Travis_Scott,"english, hip hop, rap, relic inn, trap"
8695,2021-05-01,Solid,Young Thug & Gunna Featuring Drake,12,7,"['english', 'hip hop', 'rap', 'relic inn', 'trap']",Solid,spotify:track:6rTInqW3YECMkQsBEHw4sd,0.887,0.485,11,-9.358,0,0.2,0.0392,0,0.141,0.328,125.987,215693,4,Unknown,Unknown,Unknown,2021,Solid_by_Young_Thug_Gunna_Featuring_Drake,"english, hip hop, rap, relic inn, trap"
8696,2021-05-01,Ski,Young Thug & Gunna,18,15,"['english', 'hip hop', 'rap', 'relic inn', 'trap']",Ski,spotify:track:6755DFiZ7CWe2WMdTGW5C1,0.953,0.621,8,-7.638,0,0.221,0.017,0,0.0398,0.883,123.016,152333,4,Unknown,Unknown,Unknown,2021,Ski_by_Young_Thug_Gunna,"english, hip hop, rap, relic inn, trap"
8697,2021-05-01,Paid The Fine,Young Thug & Gunna Featuring Lil Baby & YTB Trench,77,1,Unknown,Paid The Fine,spotify:track:0GqaZ1L5KAXMNngAZbGvLf,0.484,0.596,1,-8.523,1,0.424,0.0299,0,0.119,0.21,81.86,201547,4,Unknown,Unknown,Unknown,2021,Paid_The_Fine_by_Young_Thug_Gunna_Featuring_Lil_Baby_YTB_Trench,Unknown
8698,2021-05-01,Chasing After You,Ryan Hurd With Maren Morris,23,29,"['country pop', 'modern country']",Chasing After You,spotify:track:3MkXV52jXtsG4pvKp4cGE8,0.601,0.675,4,-6.358,1,0.0399,0.698,0,0.125,0.446,131.933,207667,4,Unknown,Unknown,Unknown,2021,Chasing_After_You_by_Ryan_Hurd_With_Maren_Morris,"country pop, modern country"
